Status,Home,Time,Age,Expenses,Income,Debt,Amount,Price
1,2,24,54,35,175,0,500,1080
1,2,60,44,60,110,500,1300,1725
1,5,60,30,60,128,0,900,975
1,3,60,32,35,95,480,950,1350
1,5,24,21,45,114,500,500,1154
1,2,60,29,45,130,1690,1100,1127
2,1,60,42,45,0,0,950,962
1,5,36,39,60,100,0,800,1500
1,2,36,45,35,142,0,800,850
2,1,48,53,51,164,0,1000,1295
1,1,60,28,60,150,0,1350,1419
1,2,24,47,35,320,2000,300,2300
2,1,12,32,45,0,0,300,400
1,2,36,47,60,211,0,1050,1521
1,2,48,51,35,105,0,1350,1595
1,2,48,42,35,111,0,1000,1683
2,1,60,38,42,70,0,921,921
1,3,48,35,45,125,1125,700,1226
2,2,60,38,60,40,0,1500,1610
2,5,36,19,35,45,0,600,790
2,2,60,54,35,180,0,1000,1130
2,1,18,25,44,85,0,320,425
1,2,60,34,35,187,2000,500,1457
1,1,60,21,45,100,0,1050,1251
2,1,36,55,35,0,0,500,600
2,1,60,21,35,0,0,1000,1000
2,2,36,43,75,192,0,1500,2448
2,6,60,53,35,0,0,2000,2365
2,3,60,28,60,174,720,1650,1930
2,1,36,33,45,0,0,375,870
1,1,60,30,70,100,0,1150,1265
2,2,60,22,35,178,3000,1500,1528
2,1,36,23,46,108,0,315,315
1,6,48,62,45,100,0,450,935
1,2,60,32,60,0,700,1300,1375
1,2,36,27,45,0,0,1000,1622
1,2,60,39,45,150,5000,1050,1625
1,2,60,34,35,165,2000,1450,1800
1,2,60,35,35,108,1300,1550,1584
1,2,60,40,75,67,0,1800,2287
2,3,60,37,60,120,1380,1000,1582
1,2,48,55,45,88,0,650,1243
1,2,48,56,45,75,0,1300,1423
1,1,36,36,65,200,0,900,1200
1,2,60,60,45,232,0,1130,1275
1,3,48,28,35,129,933,1000,1529
1,2,18,40,45,0,0,300,1272
1,2,48,21,45,100,0,800,1310
1,2,60,36,45,85,0,1000,1341
1,1,60,40,54,92,0,1000,1155
1,5,60,42,60,0,0,1100,1100
1,1,36,45,90,0,0,600,1114
1,1,48,32,56,110,0,800,1626
1,1,60,59,53,80,0,1050,1182
1,2,18,48,35,143,0,250,300
1,2,12,66,35,105,0,550,1450
1,6,60,32,45,88,0,500,1131
1,3,60,34,45,124,100,1100,1392
1,2,60,38,45,184,1000,1125,1325
1,2,60,34,35,100,0,950,1241
1,2,6,35,75,50,1500,500,983
1,5,60,42,35,80,0,800,1520
1,2,36,43,75,292,0,1800,2240
1,1,48,25,55,100,0,549,549
1,3,36,51,45,130,0,1200,1400
2,6,60,32,45,150,0,1450,1850
1,2,48,47,35,183,1700,3000,3690
1,6,60,21,35,0,0,1250,1300
1,2,12,26,35,91,0,1000,1776
1,6,30,44,35,107,0,1300,1634
2,5,48,27,35,125,0,870,1480
1,2,48,66,35,45,0,1250,1267
1,6,60,26,35,30,0,900,1159
1,2,36,49,45,64,0,400,773
1,2,48,28,45,116,1857,1100,1173
1,3,60,32,60,140,1300,1200,1410
1,6,60,30,35,61,0,500,1081
2,1,60,43,84,86,0,1650,1782
1,2,60,41,75,89,0,1000,1274
1,2,48,32,45,165,112,1300,1346
1,2,60,24,60,67,0,1300,2885
1,2,48,53,45,95,0,1060,1060
1,2,36,65,35,121,0,900,1191
1,1,30,39,58,128,0,600,1098
1,2,60,38,60,90,480,1100,1289
1,2,60,33,45,103,0,1000,1658
1,2,60,29,35,130,0,830,1000
2,2,60,47,35,229,0,2550,3500
1,2,36,38,35,143,1100,700,2093
2,5,36,26,35,65,0,1300,1475
1,3,60,33,35,163,0,1000,2244
1,5,18,29,45,162,0,600,2120
1,2,60,30,35,154,500,1000,1725
1,2,60,47,60,55,0,600,1164
2,5,60,24,35,53,0,1200,1497
1,2,36,62,60,0,0,180,350
1,5,24,28,45,192,0,1000,1736
1,2,24,41,60,0,0,800,1173
1,2,36,36,75,115,3600,1250,1550
1,2,60,33,45,90,0,1500,1630
2,2,60,52,45,175,0,1186,1286
1,2,60,36,35,60,0,2300,2965
1,2,48,28,45,114,0,650,1255
1,2,48,61,35,110,30,1200,1200
1,2,60,34,45,130,0,1100,1654
2,5,48,23,35,92,0,1200,1200
1,6,36,23,35,68,0,600,1271
1,5,60,24,35,130,0,800,897
1,2,12,61,45,103,0,300,650
1,3,60,45,75,200,0,800,1270
1,5,60,30,45,170,0,750,1674
1,5,60,26,35,270,0,1800,1921
1,2,60,34,45,82,0,750,1624
1,1,24,50,68,79,0,1000,3782
2,1,60,45,59,139,0,1350,1612
1,2,60,51,60,205,0,1100,1350
1,2,48,29,35,100,1300,500,873
1,2,24,20,45,188,1500,300,315
1,2,48,55,35,135,0,800,800
2,1,48,37,55,200,0,1450,1650
1,1,60,43,54,92,0,1080,1222
1,2,24,32,45,120,0,800,1023
1,2,60,42,45,172,0,1850,2034
1,5,60,21,35,44,0,1200,1311
1,1,60,30,77,169,0,1500,2037
2,3,6,22,35,115,0,250,800
1,2,24,41,45,180,0,700,1888
1,2,48,55,35,0,0,2000,2848
2,1,60,30,44,86,0,1300,1380
1,1,48,45,88,130,0,1300,1591
1,1,60,29,80,200,0,1250,1250
1,2,36,39,60,167,0,1350,1355
1,2,36,26,35,100,3900,500,500
1,3,60,22,35,73,4300,1000,1485
2,1,60,53,37,22,0,1300,1498
1,2,36,37,60,83,0,310,1119
2,1,36,28,47,122,0,950,1100
1,6,36,39,45,116,0,600,1196
1,2,60,25,35,100,0,2250,2270
2,5,60,27,35,117,0,1500,2190
1,2,60,35,60,135,1000,1658,1675
1,5,48,31,35,72,0,850,1228
1,2,60,41,60,266,0,2500,2600
1,2,60,58,60,293,0,1500,1655
1,2,24,56,75,98,0,300,1308
1,5,60,26,35,57,0,1200,1512
1,2,60,44,45,116,0,800,1654
1,1,60,52,65,200,0,1400,1407
1,2,60,54,35,104,0,1050,1282
2,6,60,48,75,225,0,1300,1550
1,2,18,28,35,141,0,650,1258
2,1,36,37,75,145,0,1100,1871
2,5,48,36,60,45,0,1200,1401
1,1,60,38,75,146,0,1350,1413
1,5,60,34,45,225,2300,800,1850
1,2,48,60,35,142,0,500,1154
1,2,60,53,45,161,2000,1000,1460
1,5,12,26,35,105,0,360,1258
1,2,60,49,35,121,0,1200,1642
2,1,60,37,79,436,0,1500,1550
1,2,24,30,60,76,0,400,450
2,5,12,23,35,37,0,120,300
1,2,60,53,45,148,0,1000,1330
1,5,60,24,35,214,2400,2000,2570
1,2,48,35,90,174,0,900,1220
1,2,60,49,60,400,0,1200,1283
1,3,60,37,75,120,1500,1200,1341
2,1,48,53,81,210,0,1260,1538
2,1,36,33,76,155,0,440,440
1,5,48,22,35,185,0,1000,2130
1,1,36,23,59,244,0,700,1199
2,1,60,39,103,130,0,950,1215
1,2,60,28,45,167,1750,250,1188
1,1,36,36,60,145,0,900,1621
1,5,60,21,35,149,0,1400,1829
2,2,60,33,35,78,0,1030,1197
1,1,60,56,62,266,0,1000,1149
2,5,24,35,45,175,0,1000,2393
1,2,36,41,60,169,180,1000,1457
1,2,36,46,75,170,0,750,800
1,2,36,55,35,140,0,1100,2136
1,2,60,44,90,271,5500,800,945
1,5,48,25,35,91,0,900,1763
1,1,60,54,43,75,0,800,1263
2,6,30,21,35,162,0,400,400
1,5,48,28,35,135,0,1500,2164
1,5,12,32,35,147,0,300,750
2,2,36,30,35,177,2300,1750,2750
1,6,24,30,35,102,0,400,1541
1,5,60,21,35,200,0,900,1088
1,6,60,30,45,130,0,1500,2414
2,4,60,26,45,150,0,1300,1429
1,2,60,38,75,125,0,1250,1415
1,2,60,32,45,108,0,1100,1213
1,1,30,51,60,150,0,1300,1378
1,2,36,38,35,142,0,800,970
1,1,60,30,64,188,0,1400,1475
1,5,48,27,35,140,0,700,750
1,2,36,60,35,122,0,825,900
1,2,48,48,45,112,0,800,1037
2,5,60,22,35,110,0,1360,1435
1,2,36,47,60,106,0,800,1649
1,2,48,46,45,150,0,1000,1093
2,6,48,27,35,105,0,1300,1533
1,2,48,41,75,72,0,800,1117
1,2,48,45,45,106,0,400,1615
1,2,12,56,45,65,0,650,1665
2,3,60,36,60,300,0,2000,2485
2,1,60,41,54,92,0,1450,1482
1,3,24,54,45,100,0,650,1150
1,2,60,38,45,118,2600,1250,1616
2,1,60,38,82,71,0,900,977
1,2,48,35,60,0,0,1000,1613
1,5,60,24,35,101,0,1600,1600
1,2,60,30,60,164,0,800,975
1,2,60,30,35,57,2100,1500,1950
1,2,48,53,35,0,0,1157,1200
1,2,60,46,35,140,0,800,1300
1,2,48,40,45,180,0,1200,2206
1,5,18,24,35,80,0,200,350
2,2,48,36,35,81,2000,570,1177
1,6,24,24,35,114,0,400,550
1,2,60,39,35,350,0,1250,1304
2,6,60,32,35,73,0,1580,1785
1,2,60,37,60,107,600,1000,1175
1,2,60,42,45,120,0,1350,1650
1,1,48,48,46,110,0,600,1100
2,2,60,42,35,130,3000,950,950
2,1,48,25,35,0,0,1300,1361
1,2,60,42,35,96,0,1500,1520
1,2,24,47,35,114,0,400,765
1,1,36,24,63,175,0,650,750
2,2,60,39,75,72,0,1000,1042
1,5,18,27,35,140,0,600,2724
1,1,36,49,57,115,0,675,675
2,6,36,23,35,66,0,450,500
1,2,60,32,35,124,0,2000,3400
2,3,60,41,35,201,3100,2400,2700
2,5,60,20,35,80,0,1300,1525
1,3,60,31,35,90,0,900,1152
1,2,48,48,60,110,0,1000,1460
1,2,36,49,45,122,0,1100,1794
1,2,60,35,45,315,4000,2400,2432
1,1,36,27,62,270,0,600,825
1,5,24,40,60,200,0,1000,3429
2,6,24,25,60,0,0,500,750
1,3,60,32,60,242,2000,1000,2236
1,2,48,48,35,364,0,900,1077
1,2,24,38,60,182,0,1250,2724
1,2,12,24,35,105,0,500,1138
1,2,12,36,45,0,0,1300,1591
1,2,48,40,60,225,3000,700,834
1,6,48,62,35,100,0,900,1000
2,1,60,33,54,85,0,1300,1797
1,2,48,63,35,100,2900,1000,1439
1,2,60,51,45,250,0,1000,1250
2,1,60,22,60,150,0,950,1945
1,2,24,39,60,178,0,1000,2099
1,2,60,63,45,256,0,1000,1500
1,3,48,34,60,85,0,800,1866
1,2,60,24,35,82,0,1600,1680
1,2,36,52,35,220,5000,1250,1542
2,2,36,45,75,0,0,800,800
1,5,36,20,35,61,0,800,995
2,1,60,31,69,88,0,1200,1200
2,6,60,46,35,244,0,2250,2758
1,2,36,24,35,160,400,800,1928
1,1,36,46,57,119,0,600,800
2,1,24,35,96,63,0,600,888
1,2,36,48,45,257,0,900,1193
1,1,18,34,54,189,0,800,2215
2,1,24,38,72,123,0,270,1676
2,5,60,36,35,130,0,1600,1678
2,1,60,22,46,113,0,1600,1989
1,2,60,55,45,102,0,2000,2684
1,3,24,51,45,0,0,600,943
1,1,18,28,64,190,0,700,1224
1,2,36,31,45,110,2000,540,1102
1,2,36,28,45,80,0,550,1572
1,1,36,38,55,98,0,350,850
1,2,24,43,75,0,0,650,1548
1,2,60,32,60,147,0,830,935
1,2,60,38,35,250,0,1500,1934
2,5,48,18,45,95,0,600,1472
1,2,36,55,60,230,0,1200,1460
1,2,18,38,35,0,0,480,1059
1,2,36,38,60,130,0,700,950
1,2,60,48,45,104,25,800,1021
1,3,18,23,35,0,0,450,1450
1,2,48,50,45,128,0,500,1195
1,2,60,43,60,120,0,1250,1557
2,5,36,26,35,66,0,750,865
1,2,36,23,35,247,400,1500,1785
1,2,36,38,60,63,0,1050,1443
2,2,48,39,60,66,0,875,875
1,2,18,48,35,70,0,800,1578
1,1,36,30,59,140,0,1300,2115
1,3,48,30,45,178,0,1150,1627
1,6,60,48,35,203,1500,1520,1636
1,2,6,41,75,87,0,200,625
1,2,60,39,60,555,0,1500,4000
2,2,36,33,35,0,1500,700,1700
1,5,60,25,35,95,0,1650,1900
1,5,36,20,35,55,0,600,1625
1,5,36,28,35,140,0,1000,1693
2,3,60,56,90,85,0,800,975
1,1,48,26,65,198,0,950,1111
1,3,60,27,35,130,2850,2000,2240
1,2,12,52,45,80,0,1100,2487
1,5,24,33,35,200,12000,1100,1457
1,2,48,24,35,95,0,900,1625
1,2,36,46,45,0,0,500,500
1,2,54,54,35,224,0,1100,1603
1,2,60,44,60,168,0,1400,1599
2,1,60,28,53,179,0,1825,2275
2,3,24,20,35,107,0,2000,2600
1,2,60,23,35,160,3700,1500,1661
1,1,36,60,56,111,0,500,675
2,1,60,26,53,80,0,950,989
1,2,60,30,35,110,62,1100,1347
1,5,60,26,60,108,0,1200,1250
1,1,60,41,53,181,0,1150,2497
2,5,48,38,60,67,0,1000,1045
2,2,36,36,45,25,2000,1100,1332
1,2,60,40,60,150,0,1400,1928
1,1,60,45,92,170,0,1000,2415
2,1,48,25,60,150,0,1350,1450
1,1,48,46,104,294,0,1350,1352
1,3,48,46,45,100,0,800,904
1,5,48,28,35,100,0,900,1400
1,2,48,38,75,192,3000,700,970
1,5,60,24,35,100,0,1500,2100
2,1,48,23,52,171,0,1150,1450
1,3,60,24,35,245,0,1300,1360
2,4,60,28,45,0,0,1500,1661
1,2,12,26,35,110,2000,300,1248
2,1,36,26,42,70,0,590,590
2,1,48,23,42,72,0,700,875
1,1,60,29,73,133,0,1000,1158
1,5,36,34,45,0,0,600,882
1,2,24,30,35,250,0,1000,1594
1,2,60,28,35,196,3950,1600,1678
1,5,60,36,60,92,0,1100,1355
1,2,60,45,45,325,1200,1300,1833
2,3,36,38,35,0,0,3000,4800
1,2,48,33,45,110,0,1000,1160
2,1,48,56,51,157,4500,1000,2008
1,6,60,25,35,162,0,1800,2999
2,5,60,33,35,70,0,1300,1438
1,5,48,27,45,175,0,1000,1342
1,5,24,44,35,86,0,700,950
1,5,24,26,35,69,0,107,125
2,2,60,28,60,148,0,920,1021
2,6,48,25,35,129,0,1580,1925
2,1,60,44,60,150,0,1650,1772
1,2,24,38,60,102,0,850,1260
1,2,48,32,45,140,0,550,1250
2,2,60,24,35,120,0,1400,1513
1,5,60,42,60,66,0,950,1589
1,1,24,50,47,115,0,500,1636
1,2,60,31,35,84,0,1400,1724
1,2,60,26,45,128,0,1300,1790
1,3,60,32,60,155,5000,1200,1400
2,5,24,26,35,140,0,450,900
1,1,48,26,58,230,0,1150,1316
2,6,60,47,105,0,0,750,843
1,3,60,49,60,140,0,1050,1097
1,2,60,54,35,207,4000,800,1336
1,1,36,40,43,75,0,400,650
1,2,60,33,45,250,0,2500,3250
1,6,36,35,35,200,0,1600,1671
2,2,12,56,60,0,0,500,1705
1,2,60,26,45,135,3700,1600,1767
1,2,36,34,60,143,0,1400,1939
1,5,48,31,35,90,0,1000,1395
1,4,60,62,35,102,0,1200,1405
1,2,60,46,35,250,4000,1450,1566
1,2,60,49,60,162,0,1700,2081
1,2,60,46,60,140,1000,1100,1653
1,2,36,36,35,235,1700,1500,1985
1,5,36,24,35,60,0,450,750
1,2,24,44,60,124,0,800,2400
2,1,60,24,42,70,0,1700,1761
1,2,48,27,35,140,0,1500,1641
1,2,60,27,35,100,0,1300,1359
1,1,36,51,63,184,0,635,785
2,2,48,26,35,90,0,1390,1594
1,1,48,37,72,116,0,1400,1661
1,2,60,41,35,57,0,1300,1863
2,2,60,27,75,210,4800,1250,1315
2,2,48,20,35,53,1600,1100,1100
1,5,60,24,35,111,1200,850,1412
1,2,24,50,60,200,0,500,1131
1,2,60,32,60,160,1800,1050,1303
2,2,60,30,45,0,700,1000,2200
1,2,60,32,60,159,0,1500,1736
2,1,60,19,35,0,0,900,1158
1,2,6,39,75,67,0,430,500
2,6,60,30,60,109,0,1250,1560
2,6,36,38,35,59,0,1000,2246
1,5,36,28,35,74,0,350,550
1,2,48,51,45,106,0,1035,1410
2,5,48,21,35,48,0,1850,1877
2,5,60,23,35,62,0,1100,1300
1,2,24,39,35,70,0,525,1771
2,1,36,39,90,150,0,300,700
1,2,48,39,60,95,0,1300,1600
2,3,36,31,35,202,0,1300,1663
1,1,60,24,55,100,0,1750,1900
2,3,48,37,75,115,0,850,1194
1,5,60,24,35,164,0,900,1516
1,5,24,20,35,155,0,1450,1688
1,2,48,40,60,150,200,800,800
2,2,60,63,60,165,0,1250,1424
2,1,60,38,71,108,0,1400,1693
1,2,60,51,35,93,0,900,995
2,6,60,30,60,133,0,1300,1388
1,2,36,37,60,55,0,1500,2315
1,2,36,39,35,148,0,300,850
1,5,24,31,35,130,0,200,1447
1,6,60,34,60,120,0,1350,1487
1,6,18,65,35,99,0,375,675
1,1,48,32,47,120,0,800,1224
1,1,48,29,60,250,0,1000,1179
1,5,60,31,75,37,0,1500,2084
1,5,60,37,35,0,0,1950,2336
1,2,48,55,45,74,1500,2000,3753
2,5,36,19,35,0,0,400,495
2,6,60,21,45,0,0,1100,1480
2,5,60,25,35,70,0,1300,1332
1,2,36,58,45,79,0,400,1234
2,1,48,20,56,105,0,1100,1289
1,3,48,27,45,102,360,1300,1537
1,2,48,29,60,50,0,1000,1480
1,2,12,39,75,160,0,360,865
1,2,60,43,35,120,0,1320,1680
1,5,60,23,35,107,0,800,1111
1,2,60,27,35,253,0,1060,1750
1,1,60,49,51,155,0,1500,1550
1,2,48,61,35,130,0,850,1050
2,2,36,31,45,120,150,700,850
1,1,60,46,57,124,0,940,1149
1,5,60,25,35,75,0,1100,1340
1,2,36,37,60,150,0,450,950
1,1,36,36,45,100,0,1000,1700
2,2,36,60,60,78,0,650,800
1,2,60,28,45,60,0,1500,2326
1,2,60,32,45,419,2500,1300,1995
1,1,60,25,56,112,0,1250,1399
2,1,60,32,50,147,0,1100,1226
1,2,12,53,60,165,0,594,1332
1,1,24,32,61,160,0,400,450
1,1,60,46,45,0,0,1000,1359
1,1,12,22,38,34,0,700,1665
1,1,60,25,42,73,0,1000,1050
2,2,60,37,60,98,200,800,1012
1,1,36,44,57,123,0,900,975
1,2,12,36,45,0,0,900,1776
1,2,60,40,45,100,0,400,1570
1,2,60,47,45,56,0,1345,1345
1,2,60,32,45,90,0,1500,2502
1,2,60,21,35,294,0,1300,1398
1,2,36,50,75,0,0,1000,1230
1,5,60,34,35,80,0,1000,1097
1,5,18,33,35,112,0,450,1196
1,1,60,29,55,100,0,930,1007
1,2,36,42,35,115,0,900,1299
1,2,60,37,60,67,196,1300,1625
1,2,60,24,45,375,0,2200,2433
1,6,60,39,35,113,0,1250,1499
1,1,36,41,40,53,0,750,1077
1,2,48,55,60,73,0,1900,2205
2,2,48,26,35,0,5000,1500,2272
1,2,60,34,60,196,1000,1690,1930
1,1,48,24,41,56,0,1500,1935
1,2,48,31,45,200,800,1250,1646
1,1,48,34,55,102,0,600,1074
1,2,60,43,60,310,0,1200,1297
1,2,60,33,60,106,0,1500,1702
2,5,36,22,35,103,0,1050,1485
1,5,60,41,35,131,0,1200,1538
2,3,60,43,45,117,250,1600,1967
2,1,60,25,47,120,0,1200,1460
2,1,36,18,38,33,0,300,350
2,5,36,35,35,0,0,875,950
1,6,60,31,60,130,0,1500,1700
1,2,60,40,60,110,0,1000,1646
1,5,36,20,35,60,0,550,587
1,5,36,28,45,107,0,1160,1959
2,1,36,22,42,65,0,430,550
1,5,36,28,35,173,0,1000,1300
1,2,60,35,60,134,700,1000,1894
1,2,60,41,60,173,0,1200,1570
2,5,60,22,35,78,0,2275,2300
1,4,48,51,35,95,0,500,645
1,1,36,21,44,89,0,400,500
2,2,60,40,60,155,0,1650,1650
2,2,36,45,60,87,0,650,650
1,5,48,22,45,0,0,4000,4500
2,5,36,31,35,61,0,700,800
1,3,60,35,75,185,1200,700,845
1,2,12,48,75,300,0,760,1369
2,2,36,40,60,0,0,575,775
1,2,36,37,60,320,1000,1000,2191
1,2,36,20,35,139,0,375,425
1,1,48,36,76,159,0,830,939
1,6,48,35,60,79,0,2000,2504
1,6,36,26,45,260,0,725,775
2,1,60,60,55,100,0,2500,2500
1,2,60,54,75,231,0,1950,2500
1,1,60,31,43,82,0,800,946
2,5,60,30,45,120,0,1500,1621
2,5,18,19,35,91,0,650,650
1,1,36,30,65,203,0,1500,2700
1,5,60,34,35,96,0,750,775
2,2,60,39,45,0,0,1500,1699
1,3,24,44,60,0,0,1800,2750
2,6,36,39,35,0,0,450,550
1,2,24,36,60,90,1500,900,1715
1,2,36,52,35,225,0,2000,2315
1,2,60,36,35,205,1500,1050,1168
2,5,48,20,45,0,0,2500,3542
2,2,60,35,35,51,0,1400,1628
1,2,60,40,60,144,0,2000,2230
2,5,60,34,35,80,0,1100,1265
2,1,60,38,35,0,0,1300,1636
1,5,60,32,35,140,0,1150,1273
1,2,60,50,45,90,0,950,1101
1,2,48,25,35,107,1900,1000,1250
1,2,36,32,45,190,2000,800,2400
1,2,60,34,45,145,0,1100,1110
1,1,12,29,44,93,0,700,1667
1,1,60,40,60,145,0,1550,1621
1,5,48,24,35,55,0,850,875
1,5,48,28,45,173,0,1000,2057
1,1,60,34,86,110,0,800,2263
2,1,60,38,75,0,0,1000,1235
1,2,60,39,60,68,0,900,975
1,2,24,52,45,170,0,500,600
1,2,60,33,45,160,0,1050,2277
2,2,48,49,35,48,0,1100,1438
1,2,48,46,35,128,0,1400,1718
2,1,48,44,48,125,800,1600,2500
1,5,60,22,35,72,0,1100,1131
1,2,60,44,60,115,0,1250,1463
1,1,60,42,89,288,0,1800,2148
1,2,36,40,60,160,0,1300,2305
1,2,60,38,60,114,400,1200,2062
1,1,6,38,72,118,0,125,375
1,5,48,21,35,60,0,850,1195
2,1,24,24,49,139,0,500,550
1,1,48,36,80,195,0,1800,2272
1,5,48,29,35,108,0,900,1263
2,1,18,46,74,140,0,200,380
1,5,60,42,35,145,0,1000,1025
1,2,36,43,60,105,0,400,1631
2,5,60,20,35,56,0,1300,1637
1,2,60,28,35,216,0,1750,2270
2,5,36,21,35,130,0,875,1075
1,2,60,27,35,120,1500,1800,2090
1,2,60,27,35,90,0,1150,1470
2,1,60,38,55,103,0,1100,1303
2,2,36,42,60,0,0,1350,1850
1,2,60,33,45,193,1500,1300,1730
1,5,18,25,45,164,0,1250,1890
1,1,60,37,70,100,0,1300,1345
1,2,12,56,45,60,0,1375,1700
1,3,12,55,35,92,0,150,400
1,2,60,22,35,300,200,1350,1450
1,1,48,53,54,92,0,1340,1345
1,2,36,53,35,227,0,1550,1985
2,1,48,31,60,150,0,800,1707
1,2,60,40,45,91,0,1100,1565
2,5,60,33,60,0,0,2000,2235
1,3,60,48,35,161,0,900,1100
1,2,60,58,35,113,0,1380,1623
1,3,48,41,75,146,0,1370,1623
1,5,36,24,35,70,0,700,1067
2,1,60,37,77,318,0,1750,2953
1,2,60,34,45,115,0,1450,1721
2,1,60,36,84,90,0,1100,1184
1,3,60,27,35,215,2800,1500,1682
1,2,24,30,35,340,0,1000,1893
2,1,60,31,39,42,0,1200,1265
1,2,24,18,35,104,0,1700,1726
1,3,60,59,35,81,0,1200,1349
2,1,48,30,46,114,0,1650,1659
1,3,60,42,35,210,0,1250,1518
1,2,48,29,35,83,1170,700,837
2,1,48,39,97,223,0,1250,1609
1,6,48,40,60,117,960,1200,1893
2,2,60,47,35,100,2000,1475,1475
2,5,60,30,45,105,0,1500,2500
2,6,60,41,75,0,0,2200,2428
1,5,36,25,35,110,0,500,1200
1,5,60,23,35,42,0,2000,2203
1,2,60,35,35,80,0,1100,1622
2,2,60,43,45,120,0,2000,2700
1,1,24,41,44,90,0,600,1218
1,2,60,50,35,112,0,1150,1400
1,2,36,26,35,136,4500,900,1421
2,2,36,38,45,85,1500,450,550
1,2,60,33,60,144,0,1100,1245
1,2,60,42,75,140,0,1000,1423
1,1,48,22,53,183,0,1300,1300
1,1,60,38,70,250,0,1300,1365
2,3,36,28,45,0,0,1000,1150
2,1,60,24,41,56,0,1308,1558
1,3,60,24,35,170,1500,1150,1200
1,1,36,41,52,71,0,900,950
2,1,60,39,69,94,0,1450,1546
2,1,60,34,56,112,1500,1400,1508
1,1,36,55,57,115,0,800,1250
2,2,60,64,35,100,0,1980,2038
1,6,48,32,35,71,0,1000,1200
1,1,36,47,73,125,0,600,825
2,5,60,25,35,35,0,1150,1351
1,2,60,25,60,200,5000,1900,2115
2,1,48,35,106,160,0,930,930
2,1,48,24,35,0,0,600,1452
2,5,60,43,90,179,0,1600,1896
2,5,36,21,35,221,0,500,650
1,2,48,22,35,214,3000,1250,1566
1,2,60,56,35,145,0,1600,1763
1,6,48,25,35,142,0,1000,1440
1,2,60,56,45,200,0,1400,1500
1,2,60,36,45,72,45,1400,1625
1,2,24,59,35,105,0,1800,1965
1,2,60,58,75,211,2000,800,1214
2,2,60,40,90,90,0,1000,1189
1,2,12,49,60,100,0,1000,1998
2,1,54,27,47,118,0,1500,1600
2,2,60,44,60,88,0,1450,1452
1,2,24,26,45,147,300,450,1522
2,1,48,49,45,0,0,1000,2193
1,2,60,45,35,197,0,1500,1578
2,3,60,24,35,127,2000,1700,1825
2,1,60,25,69,235,0,1400,1650
1,2,60,56,35,126,0,3000,3745
1,2,36,43,45,0,0,1800,2300
1,6,24,30,45,233,0,900,1189
1,2,60,47,75,78,0,1500,1711
1,2,48,30,35,106,0,660,1060
1,2,60,28,45,178,700,600,700
2,2,60,64,60,111,0,1895,2596
2,2,60,29,35,71,0,700,2700
1,5,48,24,35,53,0,1200,1215
1,2,36,43,90,116,0,400,985
1,2,12,52,35,237,500,800,1800
1,1,48,34,77,165,0,1287,1693
1,5,24,25,35,128,0,300,1397
1,2,18,40,75,0,1600,375,375
1,2,60,61,35,216,0,1200,1236
1,2,60,51,60,155,0,900,925
1,2,60,37,35,0,0,1250,1418
1,5,24,41,60,105,0,450,600
2,5,60,27,45,82,0,1400,1520
1,2,36,52,60,695,0,750,2095
1,2,60,31,45,180,1400,1200,1491
1,2,60,28,60,125,0,800,1700
2,1,36,44,84,85,0,1150,1325
1,2,24,41,60,167,1122,400,850
2,5,60,18,35,45,0,900,1001
1,2,60,43,45,174,1692,1900,2374
2,2,60,25,35,95,3000,1080,1296
1,2,6,48,35,0,0,500,1351
1,2,60,50,75,314,0,1350,1417
1,1,60,21,46,110,0,1450,1517
1,2,60,35,45,163,340,1100,1269
1,2,30,37,75,80,0,650,1270
1,2,60,30,35,110,200,1000,1000
1,2,60,25,35,90,500,900,990
1,2,60,55,35,83,0,900,925
1,2,60,27,45,190,0,1200,1537
2,5,60,26,35,92,0,600,1300
2,2,48,50,35,80,0,800,1330
1,5,36,45,35,76,0,500,1210
1,1,60,26,54,187,0,1500,1520
2,3,60,53,75,170,180,1900,2180
1,2,24,58,35,160,0,700,700
1,2,18,44,60,109,0,350,550
2,3,60,28,35,165,0,500,1650
2,1,24,40,65,50,5000,1400,1636
2,1,36,50,64,36,0,625,650
1,5,36,21,35,92,0,700,1162
2,6,60,35,45,120,0,1400,1715
1,6,48,34,45,37,0,800,941
1,6,60,61,60,242,0,1000,1100
1,2,48,36,75,214,0,1143,1143
2,1,48,37,68,234,0,1000,1606
1,2,36,34,60,125,900,1500,3000
1,6,48,36,35,251,0,1000,1550
1,2,18,40,45,140,0,400,1772
1,2,24,47,75,300,0,1000,1340
1,2,24,61,45,119,0,1100,1340
1,2,48,37,60,158,3000,1000,1156
1,2,60,50,35,91,0,1150,1200
1,5,60,22,35,195,0,1550,1550
1,2,60,29,35,160,0,900,1310
2,2,60,26,35,110,0,535,1710
1,2,60,53,35,201,0,1360,1450
1,2,24,51,75,130,0,500,1238
1,2,48,29,35,68,0,500,1700
1,6,36,56,35,157,0,1800,2320
1,5,48,25,35,233,0,1000,1090
2,5,24,26,35,104,0,1000,1314
1,2,60,34,35,168,0,800,1103
1,5,48,48,35,120,0,1300,1470
1,2,60,22,45,230,288,800,1588
2,2,60,55,45,136,0,1400,1424
1,2,60,52,35,185,1000,900,1428
1,2,60,47,75,155,200,675,975
1,1,60,25,50,145,0,1100,1250
1,1,60,28,62,169,0,1200,2068
